number_1,number_2,full_cond,accuracy,ablated_unit,diff_from_full
singular,plural,singular_plural,0.9566666666666668,375.0,0.0
plural,singular,plural_singular,0.9116666666666666,375.0,0.0
plural,plural,plural_plural,0.9983333333333332,375.0,0.0
singular,singular,singular_singular,1.0,99.0,0.0
singular,plural,singular_plural,0.955,99.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,99.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,99.0,0.0
singular,singular,singular_singular,1.0,452.0,0.0
singular,plural,singular_plural,0.9566666666666668,452.0,0.0
plural,singular,plural_singular,0.91,452.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,452.0,0.0
singular,singular,singular_singular,1.0,280.0,0.0
singular,plural,singular_plural,0.9566666666666668,280.0,0.0
plural,singular,plural_singular,0.9083333333333332,280.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,280.0,-0.001666666666666372
singular,singular,singular_singular,1.0,196.0,0.0
singular,plural,singular_plural,0.9583333333333334,196.0,0.0016666666666665941
plural,singular,plural_singular,0.9083333333333332,196.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,196.0,0.0
singular,singular,singular_singular,1.0,1275.0,0.0
singular,plural,singular_plural,0.9566666666666668,1275.0,0.0
plural,singular,plural_singular,0.91,1275.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1275.0,0.0
singular,singular,singular_singular,1.0,405.0,0.0
singular,plural,singular_plural,0.9583333333333334,405.0,0.0016666666666665941
plural,singular,plural_singular,0.9116666666666666,405.0,0.0
plural,plural,plural_plural,0.9983333333333332,405.0,0.0
singular,singular,singular_singular,1.0,316.0,0.0
singular,plural,singular_plural,0.9566666666666668,316.0,0.0
plural,singular,plural_singular,0.9116666666666666,316.0,0.0
plural,plural,plural_plural,0.9966666666666668,316.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1295.0,0.0
singular,plural,singular_plural,0.9566666666666668,1295.0,0.0
plural,singular,plural_singular,0.9133333333333332,1295.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1295.0,0.0
singular,singular,singular_singular,1.0,820.0,0.0
singular,plural,singular_plural,0.9533333333333334,820.0,-0.0033333333333334103
plural,singular,plural_singular,0.9116666666666666,820.0,0.0
plural,plural,plural_plural,0.9983333333333332,820.0,0.0
singular,singular,singular_singular,1.0,362.0,0.0
singular,plural,singular_plural,0.9533333333333334,362.0,-0.0033333333333334103
plural,singular,plural_singular,0.9116666666666666,362.0,0.0
plural,plural,plural_plural,0.9983333333333332,362.0,0.0
singular,singular,singular_singular,1.0,390.0,0.0
singular,plural,singular_plural,0.9566666666666668,390.0,0.0
plural,singular,plural_singular,0.9116666666666666,390.0,0.0
plural,plural,plural_plural,0.9983333333333332,390.0,0.0
singular,singular,singular_singular,1.0,450.0,0.0
singular,plural,singular_plural,0.955,450.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,450.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,450.0,0.0
singular,singular,singular_singular,1.0,213.0,0.0
singular,plural,singular_plural,0.9566666666666668,213.0,0.0
plural,singular,plural_singular,0.9116666666666666,213.0,0.0
plural,plural,plural_plural,0.9983333333333332,213.0,0.0
singular,singular,singular_singular,1.0,650.0,0.0
singular,plural,singular_plural,0.9566666666666668,650.0,0.0
plural,singular,plural_singular,0.9116666666666666,650.0,0.0
plural,plural,plural_plural,0.9983333333333332,650.0,0.0
singular,singular,singular_singular,1.0,1024.0,0.0
singular,plural,singular_plural,0.9566666666666668,1024.0,0.0
plural,singular,plural_singular,0.915,1024.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,1024.0,0.0
singular,singular,singular_singular,1.0,555.0,0.0
singular,plural,singular_plural,0.9566666666666668,555.0,0.0
plural,singular,plural_singular,0.91,555.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,555.0,0.0
singular,singular,singular_singular,1.0,1164.0,0.0
singular,plural,singular_plural,0.9583333333333334,1164.0,0.0016666666666665941
plural,singular,plural_singular,0.9083333333333332,1164.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,1164.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1207.0,0.0
singular,plural,singular_plural,0.955,1207.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,1207.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1207.0,0.0
singular,singular,singular_singular,1.0,732.0,0.0
singular,plural,singular_plural,0.95,732.0,-0.006666666666666821
plural,singular,plural_singular,0.9133333333333332,732.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,732.0,0.0
singular,singular,singular_singular,1.0,366.0,0.0
singular,plural,singular_plural,0.9566666666666668,366.0,0.0
plural,singular,plural_singular,0.9133333333333332,366.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,366.0,0.0
singular,singular,singular_singular,1.0,666.0,0.0
singular,plural,singular_plural,0.9583333333333334,666.0,0.0016666666666665941
plural,singular,plural_singular,0.905,666.0,-0.006666666666666599
plural,plural,plural_plural,0.9983333333333332,666.0,0.0
singular,singular,singular_singular,1.0,349.0,0.0
singular,plural,singular_plural,0.955,349.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,349.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,349.0,0.0
singular,singular,singular_singular,1.0,101.0,0.0
singular,plural,singular_plural,0.9533333333333334,101.0,-0.0033333333333334103
plural,singular,plural_singular,0.91,101.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,101.0,0.0
singular,singular,singular_singular,1.0,399.0,0.0
singular,plural,singular_plural,0.9566666666666668,399.0,0.0
plural,singular,plural_singular,0.9133333333333332,399.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,399.0,0.0
singular,singular,singular_singular,1.0,636.0,0.0
singular,plural,singular_plural,0.955,636.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,636.0,0.0
plural,plural,plural_plural,0.9983333333333332,636.0,0.0
singular,singular,singular_singular,1.0,480.0,0.0
singular,plural,singular_plural,0.955,480.0,-0.0016666666666668162
plural,singular,plural_singular,0.915,480.0,0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,480.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1108.0,0.0
singular,plural,singular_plural,0.955,1108.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,1108.0,0.0
plural,plural,plural_plural,0.9983333333333332,1108.0,0.0
singular,singular,singular_singular,1.0,1005.0,0.0
singular,plural,singular_plural,0.955,1005.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,1005.0,0.0
plural,plural,plural_plural,0.9983333333333332,1005.0,0.0
singular,singular,singular_singular,1.0,962.0,0.0
singular,plural,singular_plural,0.9083333333333332,962.0,-0.04833333333333356
plural,singular,plural_singular,0.85,962.0,-0.06166666666666665
plural,plural,plural_plural,0.9966666666666668,962.0,-0.001666666666666372
singular,singular,singular_singular,1.0,757.0,0.0
singular,plural,singular_plural,0.9583333333333334,757.0,0.0016666666666665941
plural,singular,plural_singular,0.905,757.0,-0.006666666666666599
plural,plural,plural_plural,0.9966666666666668,757.0,-0.001666666666666372
singular,singular,singular_singular,1.0,200.0,0.0
singular,plural,singular_plural,0.955,200.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,200.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,200.0,0.0
singular,singular,singular_singular,1.0,498.0,0.0
singular,plural,singular_plural,0.9566666666666668,498.0,0.0
plural,singular,plural_singular,0.9116666666666666,498.0,0.0
plural,plural,plural_plural,0.9983333333333332,498.0,0.0
singular,singular,singular_singular,1.0,193.0,0.0
singular,plural,singular_plural,0.9566666666666668,193.0,0.0
plural,singular,plural_singular,0.9133333333333332,193.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,193.0,0.0
singular,singular,singular_singular,1.0,889.0,0.0
singular,plural,singular_plural,0.9566666666666668,889.0,0.0
plural,singular,plural_singular,0.905,889.0,-0.006666666666666599
plural,plural,plural_plural,0.9966666666666668,889.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1071.0,0.0
singular,plural,singular_plural,0.9583333333333334,1071.0,0.0016666666666665941
plural,singular,plural_singular,0.91,1071.0,-0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,1071.0,-0.001666666666666372
singular,singular,singular_singular,1.0,509.0,0.0
singular,plural,singular_plural,0.955,509.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,509.0,0.0
plural,plural,plural_plural,0.9983333333333332,509.0,0.0
singular,singular,singular_singular,1.0,701.0,0.0
singular,plural,singular_plural,0.9566666666666668,701.0,0.0
plural,singular,plural_singular,0.915,701.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,701.0,0.0
singular,singular,singular_singular,1.0,788.0,0.0
singular,plural,singular_plural,0.9566666666666668,788.0,0.0
plural,singular,plural_singular,0.9133333333333332,788.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,788.0,0.0
singular,singular,singular_singular,1.0,928.0,0.0
singular,plural,singular_plural,0.9566666666666668,928.0,0.0
plural,singular,plural_singular,0.9116666666666666,928.0,0.0
plural,plural,plural_plural,0.9983333333333332,928.0,0.0
singular,singular,singular_singular,1.0,720.0,0.0
singular,plural,singular_plural,0.9566666666666668,720.0,0.0
plural,singular,plural_singular,0.9116666666666666,720.0,0.0
plural,plural,plural_plural,0.9983333333333332,720.0,0.0
singular,singular,singular_singular,1.0,460.0,0.0
singular,plural,singular_plural,0.9566666666666668,460.0,0.0
plural,singular,plural_singular,0.91,460.0,-0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,460.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1134.0,0.0
singular,plural,singular_plural,0.9583333333333334,1134.0,0.0016666666666665941
plural,singular,plural_singular,0.9066666666666666,1134.0,-0.0050000000000000044
plural,plural,plural_plural,0.9966666666666668,1134.0,-0.001666666666666372
singular,singular,singular_singular,1.0,299.0,0.0
singular,plural,singular_plural,0.9566666666666668,299.0,0.0
plural,singular,plural_singular,0.9116666666666666,299.0,0.0
plural,plural,plural_plural,0.9983333333333332,299.0,0.0
singular,singular,singular_singular,1.0,992.0,0.0
singular,plural,singular_plural,0.9483333333333334,992.0,-0.008333333333333415
plural,singular,plural_singular,0.9116666666666666,992.0,0.0
plural,plural,plural_plural,0.9983333333333332,992.0,0.0
singular,singular,singular_singular,1.0,1093.0,0.0
singular,plural,singular_plural,0.9516666666666668,1093.0,-0.0050000000000000044
plural,singular,plural_singular,0.91,1093.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1093.0,0.0
singular,singular,singular_singular,1.0,1070.0,0.0
singular,plural,singular_plural,0.9616666666666668,1070.0,0.0050000000000000044
plural,singular,plural_singular,0.91,1070.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1070.0,0.0
singular,singular,singular_singular,1.0,1034.0,0.0
singular,plural,singular_plural,0.955,1034.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,1034.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1034.0,0.0
singular,singular,singular_singular,1.0,855.0,0.0
singular,plural,singular_plural,0.9483333333333334,855.0,-0.008333333333333415
plural,singular,plural_singular,0.9066666666666666,855.0,-0.0050000000000000044
plural,plural,plural_plural,0.9966666666666668,855.0,-0.001666666666666372
singular,singular,singular_singular,1.0,115.0,0.0
singular,plural,singular_plural,0.9566666666666668,115.0,0.0
plural,singular,plural_singular,0.91,115.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,115.0,0.0
singular,singular,singular_singular,1.0,526.0,0.0
singular,plural,singular_plural,0.9583333333333334,526.0,0.0016666666666665941
plural,singular,plural_singular,0.9083333333333332,526.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,526.0,0.0
singular,singular,singular_singular,1.0,4.0,0.0
singular,plural,singular_plural,0.955,4.0,-0.0016666666666668162
plural,singular,plural_singular,0.9166666666666666,4.0,0.0050000000000000044
plural,plural,plural_plural,0.9983333333333332,4.0,0.0
singular,singular,singular_singular,1.0,1092.0,0.0
singular,plural,singular_plural,0.95,1092.0,-0.006666666666666821
plural,singular,plural_singular,0.9116666666666666,1092.0,0.0
plural,plural,plural_plural,0.9983333333333332,1092.0,0.0
singular,singular,singular_singular,1.0,973.0,0.0
singular,plural,singular_plural,0.955,973.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,973.0,0.0
plural,plural,plural_plural,0.9983333333333332,973.0,0.0
singular,singular,singular_singular,1.0,1235.0,0.0
singular,plural,singular_plural,0.9583333333333334,1235.0,0.0016666666666665941
plural,singular,plural_singular,0.905,1235.0,-0.006666666666666599
plural,plural,plural_plural,0.9966666666666668,1235.0,-0.001666666666666372
singular,singular,singular_singular,1.0,769.0,0.0
singular,plural,singular_plural,0.955,769.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,769.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,769.0,0.0
singular,singular,singular_singular,1.0,1143.0,0.0
singular,plural,singular_plural,0.9616666666666668,1143.0,0.0050000000000000044
plural,singular,plural_singular,0.9,1143.0,-0.011666666666666603
plural,plural,plural_plural,0.9966666666666668,1143.0,-0.001666666666666372
singular,singular,singular_singular,1.0,272.0,0.0
singular,plural,singular_plural,0.9566666666666668,272.0,0.0
plural,singular,plural_singular,0.9116666666666666,272.0,0.0
plural,plural,plural_plural,0.9983333333333332,272.0,0.0
singular,singular,singular_singular,1.0,54.0,0.0
singular,plural,singular_plural,0.9583333333333334,54.0,0.0016666666666665941
plural,singular,plural_singular,0.9083333333333332,54.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,54.0,0.0
singular,singular,singular_singular,1.0,632.0,0.0
singular,plural,singular_plural,0.9566666666666668,632.0,0.0
plural,singular,plural_singular,0.9133333333333332,632.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,632.0,0.0
singular,singular,singular_singular,1.0,289.0,0.0
singular,plural,singular_plural,0.9566666666666668,289.0,0.0
plural,singular,plural_singular,0.9133333333333332,289.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,289.0,0.0
singular,singular,singular_singular,1.0,426.0,0.0
singular,plural,singular_plural,0.955,426.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,426.0,0.0
plural,plural,plural_plural,0.9983333333333332,426.0,0.0
singular,singular,singular_singular,1.0,948.0,0.0
singular,plural,singular_plural,0.9566666666666668,948.0,0.0
plural,singular,plural_singular,0.9083333333333332,948.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,948.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1246.0,0.0
singular,plural,singular_plural,0.9566666666666668,1246.0,0.0
